DATE,ULSP_PRICE,ULSD_PRICE,ULSP_DUTY,ULSD_DUTY,PRICE_OIL,PRICE_CURRENCY,INFLATION_RATE
2023-12-14,1.4380000000000002,1.5201,0.5295000000000001,0.5295000000000001,77.63,1.2766,1.5
2023-12-15,1.4380000000000002,1.5201,0.5295000000000001,0.5295000000000001,77.63,1.2675,1.5
2023-12-16,1.4380000000000002,1.5201,0.5295000000000001,0.5295000000000001,77.63,1.2675,1.5
2023-12-17,1.4380000000000002,1.5201,0.5295000000000001,0.5295000000000001,77.63,1.2675,1.5
2023-12-18,1.4150999999999998,1.5038,0.5295000000000001,0.5295000000000001,77.63,1.2642,1.5
2023-12-19,1.4150999999999998,1.5038,0.5295000000000001,0.5295000000000001,77.63,1.273,1.5
2023-12-20,1.4150999999999998,1.5038,0.5295000000000001,0.5295000000000001,77.63,1.2637,1.5
2023-12-21,1.4150999999999998,1.5038,0.5295000000000001,0.5295000000000001,77.63,1.2688,1.5
2023-12-22,1.4150999999999998,1.5038,0.5295000000000001,0.5295000000000001,77.63,1.27,1.5
2023-12-23,1.4150999999999998,1.5038,0.5295000000000001,0.5295000000000001,77.63,1.27,1.5
2023-12-24,1.4150999999999998,1.5038,0.5295000000000001,0.5295000000000001,77.63,1.27,1.5
2023-12-25,1.4033000000000002,1.4924000000000002,0.5295000000000001,0.5295000000000001,77.63,1.2689,1.5
2023-12-26,1.4033000000000002,1.4924000000000002,0.5295000000000001,0.5295000000000001,77.63,1.2726,1.5
2023-12-27,1.4033000000000002,1.4924000000000002,0.5295000000000001,0.5295000000000001,77.63,1.2794,1.5
2023-12-28,1.4033000000000002,1.4924000000000002,0.5295000000000001,0.5295000000000001,77.63,1.273,1.5
2023-12-29,1.4033000000000002,1.4924000000000002,0.5295000000000001,0.5295000000000001,77.63,1.2729,1.5
2023-12-30,1.4033000000000002,1.4924000000000002,0.5295000000000001,0.5295000000000001,77.63,1.2729,1.5
2023-12-31,1.4033000000000002,1.4924000000000002,0.5295000000000001,0.5295000000000001,77.63,1.2729,1.5
2024-01-01,1.4078,1.4866,0.5295000000000001,0.5295000000000001,80.12,1.2723,1.5
2024-01-02,1.4078,1.4866,0.5295000000000001,0.5295000000000001,80.12,1.2614,1.5
2024-01-03,1.4078,1.4866,0.5295000000000001,0.5295000000000001,80.12,1.2662,1.5
2024-01-04,1.4078,1.4866,0.5295000000000001,0.5295000000000001,80.12,1.2679,1.5
2024-01-05,1.4078,1.4866,0.5295000000000001,0.5295000000000001,80.12,1.2716,1.5
2024-01-06,1.4078,1.4866,0.5295000000000001,0.5295000000000001,80.12,1.2716,1.5
2024-01-07,1.4078,1.4866,0.5295000000000001,0.5295000000000001,80.12,1.2716,1.5
2024-01-08,1.3972,1.4821,0.5295000000000001,0.5295000000000001,80.12,1.2747,1.5
2024-01-09,1.3972,1.4821,0.5295000000000001,0.5295000000000001,80.12,1.2705,1.5
2024-01-10,1.3972,1.4821,0.5295000000000001,0.5295000000000001,80.12,1.2739,1.5
2024-01-11,1.3972,1.4821,0.5295000000000001,0.5295000000000001,80.12,1.276,1.5
2024-01-12,1.3972,1.4821,0.5295000000000001,0.5295000000000001,80.12,1.2751,1.5
2024-01-13,1.3972,1.4821,0.5295000000000001,0.5295000000000001,80.12,1.2751,1.5
2024-01-14,1.3972,1.4821,0.5295000000000001,0.5295000000000001,80.12,1.2751,1.5
2024-01-15,1.3949,1.4793,0.5295000000000001,0.5295000000000001,80.12,1.2725,1.5
2024-01-16,1.3949,1.4793,0.5295000000000001,0.5295000000000001,80.12,1.2636,1.5
2024-01-17,1.3949,1.4793,0.5295000000000001,0.5295000000000001,80.12,1.2672,1.5
2024-01-18,1.3949,1.4793,0.5295000000000001,0.5295000000000001,80.12,1.2705,1.5
2024-01-19,1.3949,1.4793,0.5295000000000001,0.5295000000000001,80.12,1.27,1.5
2024-01-20,1.3949,1.4793,0.5295000000000001,0.5295000000000001,80.12,1.27,1.5
2024-01-21,1.3949,1.4793,0.5295000000000001,0.5295000000000001,80.12,1.27,1.5
2024-01-22,1.3939,1.4796,0.5295000000000001,0.5295000000000001,80.12,1.2706,1.5
2024-01-23,1.3939,1.4796,0.5295000000000001,0.5295000000000001,80.12,1.2687,1.5
2024-01-24,1.3939,1.4796,0.5295000000000001,0.5295000000000001,80.12,1.2723,1.5
2024-01-25,1.3939,1.4796,0.5295000000000001,0.5295000000000001,80.12,1.2708,1.5
2024-01-26,1.3939,1.4796,0.5295000000000001,0.5295000000000001,80.12,1.2702,1.5
2024-01-27,1.3939,1.4796,0.5295000000000001,0.5295000000000001,80.12,1.2702,1.5
2024-01-28,1.3939,1.4796,0.5295000000000001,0.5295000000000001,80.12,1.2702,1.5
2024-01-29,1.3991,1.4856,0.5295000000000001,0.5295000000000001,80.12,1.2707,1.5
2024-01-30,1.3991,1.4856,0.5295000000000001,0.5295000000000001,80.12,1.2697,1.5
2024-01-31,1.3991,1.4856,0.5295000000000001,0.5295000000000001,80.12,1.2685,1.5
2024-02-01,1.3991,1.4856,0.5295000000000001,0.5295000000000001,83.48,1.2742,1.5
2024-02-02,1.3991,1.4856,0.5295000000000001,0.5295000000000001,83.48,1.263,1.5
2024-02-03,1.3991,1.4856,0.5295000000000001,0.5295000000000001,83.48,1.263,1.5
2024-02-04,1.3991,1.4856,0.5295000000000001,0.5295000000000001,83.48,1.263,1.5
2024-02-05,1.4055000000000002,1.4935,0.5295000000000001,0.5295000000000001,83.48,1.2532,1.5
2024-02-06,1.4055000000000002,1.4935,0.5295000000000001,0.5295000000000001,83.48,1.2597,1.5
2024-02-07,1.4055000000000002,1.4935,0.5295000000000001,0.5295000000000001,83.48,1.2625,1.5
2024-02-08,1.4055000000000002,1.4935,0.5295000000000001,0.5295000000000001,83.48,1.2616,1.5
2024-02-09,1.4055000000000002,1.4935,0.5295000000000001,0.5295000000000001,83.48,1.2619,1.5
2024-02-10,1.4055000000000002,1.4935,0.5295000000000001,0.5295000000000001,83.48,1.2619,1.5
2024-02-11,1.4055000000000002,1.4935,0.5295000000000001,0.5295000000000001,83.48,1.2619,1.5
2024-02-12,1.4128,1.5028,0.5295000000000001,0.5295000000000001,83.48,1.2626,1.5
2024-02-13,1.4128,1.5028,0.5295000000000001,0.5295000000000001,83.48,1.2589,1.5
2024-02-14,1.4128,1.5028,0.5295000000000001,0.5295000000000001,83.48,1.2565,1.5
2024-02-15,1.4128,1.5028,0.5295000000000001,0.5295000000000001,83.48,1.26,1.5
2024-02-16,1.4128,1.5028,0.5295000000000001,0.5295000000000001,83.48,1.2598,1.5
2024-02-17,1.4128,1.5028,0.5295000000000001,0.5295000000000001,83.48,1.2598,1.5
2024-02-18,1.4128,1.5028,0.5295000000000001,0.5295000000000001,83.48,1.2598,1.5
2024-02-19,1.4286,1.5208000000000002,0.5295000000000001,0.5295000000000001,83.48,1.2593,1.5
2024-02-20,1.4286,1.5208000000000002,0.5295000000000001,0.5295000000000001,83.48,1.2618,1.5
2024-02-21,1.4286,1.5208000000000002,0.5295000000000001,0.5295000000000001,83.48,1.2634,1.5
2024-02-22,1.4286,1.5208000000000002,0.5295000000000001,0.5295000000000001,83.48,1.2659,1.5
2024-02-23,1.4286,1.5208000000000002,0.5295000000000001,0.5295000000000001,83.48,1.2679,1.5
2024-02-24,1.4286,1.5208000000000002,0.5295000000000001,0.5295000000000001,83.48,1.2679,1.5
2024-02-25,1.4286,1.5208000000000002,0.5295000000000001,0.5295000000000001,83.48,1.2679,1.5
2024-02-26,1.4396,1.5329,0.5295000000000001,0.5295000000000001,83.48,1.2682,1.5
2024-02-27,1.4396,1.5329,0.5295000000000001,0.5295000000000001,83.48,1.2683,1.5
2024-02-28,1.4396,1.5329,0.5295000000000001,0.5295000000000001,83.48,1.2661,1.5
2024-02-29,1.4396,1.5329,0.5295000000000001,0.5295000000000001,83.48,1.2623,1.5
2024-03-01,1.4396,1.5329,0.5295000000000001,0.5295000000000001,85.41,1.265,1.5
2024-03-02,1.4396,1.5329,0.5295000000000001,0.5295000000000001,85.41,1.265,1.5
2024-03-03,1.4396,1.5329,0.5295000000000001,0.5295000000000001,85.41,1.265,1.5
2024-03-04,1.4472999999999998,1.5453,0.5295000000000001,0.5295000000000001,85.41,1.269,1.5
2024-03-05,1.4472999999999998,1.5453,0.5295000000000001,0.5295000000000001,85.41,1.2703,1.5
2024-03-06,1.4472999999999998,1.5453,0.5295000000000001,0.5295000000000001,85.41,1.2729,1.5
2024-03-07,1.4472999999999998,1.5453,0.5295000000000001,0.5295000000000001,85.41,1.2806,1.5
2024-03-08,1.4472999999999998,1.5453,0.5295000000000001,0.5295000000000001,85.41,1.2857,1.5
2024-03-09,1.4472999999999998,1.5453,0.5295000000000001,0.5295000000000001,85.41,1.2857,1.5
2024-03-10,1.4472999999999998,1.5453,0.5295000000000001,0.5295000000000001,85.41,1.2857,1.5
2024-03-11,1.4469999999999998,1.5429,0.5295000000000001,0.5295000000000001,85.41,1.2812,1.5
2024-03-12,1.4469999999999998,1.5429,0.5295000000000001,0.5295000000000001,85.41,1.2791,1.5
2024-03-13,1.4469999999999998,1.5429,0.5295000000000001,0.5295000000000001,85.41,1.2796,1.5
2024-03-14,1.4469999999999998,1.5429,0.5295000000000001,0.5295000000000001,85.41,1.2751,1.5
2024-03-15,1.4469999999999998,1.5429,0.5295000000000001,0.5295000000000001,85.41,1.2739,1.5
2024-03-16,1.4469999999999998,1.5429,0.5295000000000001,0.5295000000000001,85.41,1.2739,1.5
2024-03-17,1.4469999999999998,1.5429,0.5295000000000001,0.5295000000000001,85.41,1.2739,1.5
2024-03-18,1.4472999999999998,1.5381,0.5295000000000001,0.5295000000000001,85.41,1.2727,1.5
2024-03-19,1.4472999999999998,1.5381,0.5295000000000001,0.5295000000000001,85.41,1.272,1.5
2024-03-20,1.4472999999999998,1.5381,0.5295000000000001,0.5295000000000001,85.41,1.2784,1.5
2024-03-21,1.4472999999999998,1.5381,0.5295000000000001,0.5295000000000001,85.41,1.2656,1.5
2024-03-22,1.4472999999999998,1.5381,0.5295000000000001,0.5295000000000001,85.41,1.2601,1.5
2024-03-23,1.4472999999999998,1.5381,0.5295000000000001,0.5295000000000001,85.41,1.2601,1.5
2024-03-24,1.4472999999999998,1.5381,0.5295000000000001,0.5295000000000001,85.41,1.2601,1.5
2024-03-25,1.4506,1.539,0.5295000000000001,0.5295000000000001,85.41,1.2634,1.5
2024-03-26,1.4506,1.539,0.5295000000000001,0.5295000000000001,85.41,1.2625,1.5
2024-03-27,1.4506,1.539,0.5295000000000001,0.5295000000000001,85.41,1.2638,1.5
2024-03-28,1.4506,1.539,0.5295000000000001,0.5295000000000001,85.41,1.2622,1.5
2024-03-29,1.4506,1.539,0.5295000000000001,0.5295000000000001,85.41,1.2623,1.5
2024-03-30,1.4506,1.539,0.5295000000000001,0.5295000000000001,85.41,1.2623,1.5
2024-03-31,1.4506,1.539,0.5295000000000001,0.5295000000000001,85.41,1.2623,1.5
2024-04-01,1.4625,1.56,0.5295000000000001,0.5295000000000001,89.94,1.255,1.5
2024-04-02,1.4625,1.56,0.5295000000000001,0.5295000000000001,89.94,1.2577,1.5
2024-04-03,1.4625,1.56,0.5295000000000001,0.5295000000000001,89.94,1.2651,1.5
2024-04-04,1.4625,1.56,0.5295000000000001,0.5295000000000001,89.94,1.264,1.5
2024-04-05,1.4625,1.56,0.5295000000000001,0.5295000000000001,89.94,1.2636,1.5
2024-04-06,1.4625,1.56,0.5295000000000001,0.5295000000000001,89.94,1.2636,1.5
2024-04-07,1.4625,1.56,0.5295000000000001,0.5295000000000001,89.94,1.2636,1.5
2024-04-08,1.4691,1.5629,0.5295000000000001,0.5295000000000001,89.94,1.2652,1.5
2024-04-09,1.4691,1.5629,0.5295000000000001,0.5295000000000001,89.94,1.2676,1.5
2024-04-10,1.4691,1.5629,0.5295000000000001,0.5295000000000001,89.94,1.2531,1.5
2024-04-11,1.4691,1.5629,0.5295000000000001,0.5295000000000001,89.94,1.255,1.5
2024-04-12,1.4691,1.5629,0.5295000000000001,0.5295000000000001,89.94,1.245,1.5
2024-04-13,1.4691,1.5629,0.5295000000000001,0.5295000000000001,89.94,1.245,1.5
2024-04-14,1.4691,1.5629,0.5295000000000001,0.5295000000000001,89.94,1.245,1.5
2024-04-15,1.4849,1.5746,0.5295000000000001,0.5295000000000001,89.94,1.2444,1.5
2024-04-16,1.4849,1.5746,0.5295000000000001,0.5295000000000001,89.94,1.2424,1.5
2024-04-17,1.4849,1.5746,0.5295000000000001,0.5295000000000001,89.94,1.2446,1.5
2024-04-18,1.4849,1.5746,0.5295000000000001,0.5295000000000001,89.94,1.2435,1.5
2024-04-19,1.4849,1.5746,0.5295000000000001,0.5295000000000001,89.94,1.2371,1.5
2024-04-20,1.4849,1.5746,0.5295000000000001,0.5295000000000001,89.94,1.2371,1.5
2024-04-21,1.4849,1.5746,0.5295000000000001,0.5295000000000001,89.94,1.2371,1.5
2024-04-22,1.4921,1.5798,0.5295000000000001,0.5295000000000001,89.94,1.2349,1.5
2024-04-23,1.4921,1.5798,0.5295000000000001,0.5295000000000001,89.94,1.2448,1.5
2024-04-24,1.4921,1.5798,0.5295000000000001,0.5295000000000001,89.94,1.2461,1.5
2024-04-25,1.4921,1.5798,0.5295000000000001,0.5295000000000001,89.94,1.2513,1.5
2024-04-26,1.4921,1.5798,0.5295000000000001,0.5295000000000001,89.94,1.2489,1.5
2024-04-27,1.4921,1.5798,0.5295000000000001,0.5295000000000001,89.94,1.2489,1.5
2024-04-28,1.4921,1.5798,0.5295000000000001,0.5295000000000001,89.94,1.2489,1.5
2024-04-29,1.4949,1.5798,0.5295000000000001,0.5295000000000001,89.94,1.2561,1.5
2024-04-30,1.4949,1.5798,0.5295000000000001,0.5295000000000001,89.94,1.249,1.5
2024-05-01,1.4949,1.5798,0.5295000000000001,0.5295000000000001,81.75,1.2525,1.5
2024-05-02,1.4949,1.5798,0.5295000000000001,0.5295000000000001,81.75,1.2531,1.5
2024-05-03,1.4949,1.5798,0.5295000000000001,0.5295000000000001,81.75,1.2544,1.5
2024-05-04,1.4949,1.5798,0.5295000000000001,0.5295000000000001,81.75,1.2544,1.5
2024-05-05,1.4949,1.5798,0.5295000000000001,0.5295000000000001,81.75,1.2544,1.5
2024-05-06,1.4953999999999998,1.5763999999999998,0.5295000000000001,0.5295000000000001,81.75,1.2561,1.5
2024-05-07,1.4953999999999998,1.5763999999999998,0.5295000000000001,0.5295000000000001,81.75,1.2504,1.5
2024-05-08,1.4953999999999998,1.5763999999999998,0.5295000000000001,0.5295000000000001,81.75,1.2496,1.5
2024-05-09,1.4953999999999998,1.5763999999999998,0.5295000000000001,0.5295000000000001,81.75,1.2522,1.5
2024-05-10,1.4953999999999998,1.5763999999999998,0.5295000000000001,0.5295000000000001,81.75,1.2521,1.5
2024-05-11,1.4953999999999998,1.5763999999999998,0.5295000000000001,0.5295000000000001,81.75,1.2521,1.5
2024-05-12,1.4953999999999998,1.5763999999999998,0.5295000000000001,0.5295000000000001,81.75,1.2521,1.5
2024-05-13,1.4923,1.5708000000000002,0.5295000000000001,0.5295000000000001,81.75,1.2558,1.5
2024-05-14,1.4923,1.5708000000000002,0.5295000000000001,0.5295000000000001,81.75,1.2588,1.5
2024-05-15,1.4923,1.5708000000000002,0.5295000000000001,0.5295000000000001,81.75,1.2685,1.5
2024-05-16,1.4923,1.5708000000000002,0.5295000000000001,0.5295000000000001,81.75,1.2666,1.5
2024-05-17,1.4923,1.5708000000000002,0.5295000000000001,0.5295000000000001,81.75,1.2699,1.5
2024-05-18,1.4923,1.5708000000000002,0.5295000000000001,0.5295000000000001,81.75,1.2699,1.5
2024-05-19,1.4923,1.5708000000000002,0.5295000000000001,0.5295000000000001,81.75,1.2699,1.5
2024-05-20,1.4883000000000002,1.5621,0.5295000000000001,0.5295000000000001,81.75,1.2704,1.5
2024-05-21,1.4883000000000002,1.5621,0.5295000000000001,0.5295000000000001,81.75,1.2707,1.5
2024-05-22,1.4883000000000002,1.5621,0.5295000000000001,0.5295000000000001,81.75,1.2715,1.5
2024-05-23,1.4883000000000002,1.5621,0.5295000000000001,0.5295000000000001,81.75,1.2697,1.5
2024-05-24,1.4883000000000002,1.5621,0.5295000000000001,0.5295000000000001,81.75,1.274,1.5
2024-05-25,1.4883000000000002,1.5621,0.5295000000000001,0.5295000000000001,81.75,1.274,1.5
2024-05-26,1.4883000000000002,1.5621,0.5295000000000001,0.5295000000000001,81.75,1.274,1.5
2024-05-27,1.4765,1.543,0.5295000000000001,0.5295000000000001,81.75,1.2767,1.5
2024-05-28,1.4765,1.543,0.5295000000000001,0.5295000000000001,81.75,1.276,1.5
2024-05-29,1.4765,1.543,0.5295000000000001,0.5295000000000001,81.75,1.2707,1.5
2024-05-30,1.4765,1.543,0.5295000000000001,0.5295000000000001,81.75,1.273,1.5
2024-05-31,1.4765,1.543,0.5295000000000001,0.5295000000000001,81.75,1.2739,1.5
2024-06-01,1.4765,1.543,0.5295000000000001,0.5295000000000001,82.25,1.2739,1.5
2024-06-02,1.4765,1.543,0.5295000000000001,0.5295000000000001,82.25,1.2739,1.5
2024-06-03,1.4727,1.5326,0.5295000000000001,0.5295000000000001,82.25,1.2804,1.5
2024-06-04,1.4727,1.5326,0.5295000000000001,0.5295000000000001,82.25,1.2763,1.5
2024-06-05,1.4727,1.5326,0.5295000000000001,0.5295000000000001,82.25,1.2785,1.5
2024-06-06,1.4727,1.5326,0.5295000000000001,0.5295000000000001,82.25,1.2788,1.5
2024-06-07,1.4727,1.5326,0.5295000000000001,0.5295000000000001,82.25,1.2721,1.5
2024-06-08,1.4727,1.5326,0.5295000000000001,0.5295000000000001,82.25,1.2721,1.5
2024-06-09,1.4727,1.5326,0.5295000000000001,0.5295000000000001,82.25,1.2721,1.5
2024-06-10,1.4625,1.5199,0.5295000000000001,0.5295000000000001,82.25,1.273,1.5
2024-06-11,1.4625,1.5199,0.5295000000000001,0.5295000000000001,82.25,1.274,1.5
2024-06-12,1.4625,1.5199,0.5295000000000001,0.5295000000000001,82.25,1.2796,1.5
2024-06-13,1.4625,1.5199,0.5295000000000001,0.5295000000000001,82.25,1.2759,1.5
2024-06-14,1.4625,1.5199,0.5295000000000001,0.5295000000000001,82.25,1.2682,1.5
2024-06-15,1.4625,1.5199,0.5295000000000001,0.5295000000000001,82.25,1.2682,1.5
2024-06-16,1.4625,1.5199,0.5295000000000001,0.5295000000000001,82.25,1.2682,1.5
2024-06-17,1.4509,1.507,0.5295000000000001,0.5295000000000001,82.25,1.2703,1.5
2024-06-18,1.4509,1.507,0.5295000000000001,0.5295000000000001,82.25,1.2707,1.5
2024-06-19,1.4509,1.507,0.5295000000000001,0.5295000000000001,82.25,1.2717,1.5
2024-06-20,1.4509,1.507,0.5295000000000001,0.5295000000000001,82.25,1.2655,1.5
2024-06-21,1.4509,1.507,0.5295000000000001,0.5295000000000001,82.25,1.2645,1.5
2024-06-22,1.4509,1.507,0.5295000000000001,0.5295000000000001,82.25,1.2645,1.5
2024-06-23,1.4509,1.507,0.5295000000000001,0.5295000000000001,82.25,1.2645,1.5
2024-06-24,1.4443,1.5012,0.5295000000000001,0.5295000000000001,82.25,1.2679,1.5
2024-06-25,1.4443,1.5012,0.5295000000000001,0.5295000000000001,82.25,1.2683,1.5
2024-06-26,1.4443,1.5012,0.5295000000000001,0.5295000000000001,82.25,1.262,1.5
2024-06-27,1.4443,1.5012,0.5295000000000001,0.5295000000000001,82.25,1.2638,1.5
2024-06-28,1.4443,1.5012,0.5295000000000001,0.5295000000000001,82.25,1.2642,1.5
2024-06-29,1.4443,1.5012,0.5295000000000001,0.5295000000000001,82.25,1.2642,1.5
2024-06-30,1.4443,1.5012,0.5295000000000001,0.5295000000000001,82.25,1.2642,1.5
2024-07-01,1.4428,1.5006,0.5295000000000001,0.5295000000000001,85.15,1.2647,1.5
2024-07-02,1.4428,1.5006,0.5295000000000001,0.5295000000000001,85.15,1.2684,1.5
2024-07-03,1.4428,1.5006,0.5295000000000001,0.5295000000000001,85.15,1.274,1.5
2024-07-04,1.4428,1.5006,0.5295000000000001,0.5295000000000001,85.15,1.2757,1.5
2024-07-05,1.4428,1.5006,0.5295000000000001,0.5295000000000001,85.15,1.2808,1.5
2024-07-06,1.4428,1.5006,0.5295000000000001,0.5295000000000001,85.15,1.2808,1.5
2024-07-07,1.4428,1.5006,0.5295000000000001,0.5295000000000001,85.15,1.2808,1.5
2024-07-08,1.4445,1.5038999999999998,0.5295000000000001,0.5295000000000001,85.15,1.2804,1.5
2024-07-09,1.4445,1.5038999999999998,0.5295000000000001,0.5295000000000001,85.15,1.2783,1.5
2024-07-10,1.4445,1.5038999999999998,0.5295000000000001,0.5295000000000001,85.15,1.2845,1.5
2024-07-11,1.4445,1.5038999999999998,0.5295000000000001,0.5295000000000001,85.15,1.2909,1.5
2024-07-12,1.4445,1.5038999999999998,0.5295000000000001,0.5295000000000001,85.15,1.2992,1.5
2024-07-13,1.4445,1.5038999999999998,0.5295000000000001,0.5295000000000001,85.15,1.2992,1.5
2024-07-14,1.4445,1.5038999999999998,0.5295000000000001,0.5295000000000001,85.15,1.2992,1.5
2024-07-15,1.446,1.5056,0.5295000000000001,0.5295000000000001,85.15,1.2966,1.5
2024-07-16,1.446,1.5056,0.5295000000000001,0.5295000000000001,85.15,1.2965,1.5
2024-07-17,1.446,1.5056,0.5295000000000001,0.5295000000000001,85.15,1.3008,1.5
2024-07-18,1.446,1.5056,0.5295000000000001,0.5295000000000001,85.15,1.2941,1.5
2024-07-19,1.446,1.5056,0.5295000000000001,0.5295000000000001,85.15,1.2919,1.5
2024-07-20,1.446,1.5056,0.5295000000000001,0.5295000000000001,85.15,1.2919,1.5
2024-07-21,1.446,1.5056,0.5295000000000001,0.5295000000000001,85.15,1.2919,1.5
2024-07-22,1.4469,1.5059,0.5295000000000001,0.5295000000000001,85.15,1.2932,1.5
2024-07-23,1.4469,1.5059,0.5295000000000001,0.5295000000000001,85.15,1.2905,1.5
2024-07-24,1.4469,1.5059,0.5295000000000001,0.5295000000000001,85.15,1.2906,1.5
2024-07-25,1.4469,1.5059,0.5295000000000001,0.5295000000000001,85.15,1.2851,1.5
2024-07-26,1.4469,1.5059,0.5295000000000001,0.5295000000000001,85.15,1.2872,1.5
2024-07-27,1.4469,1.5059,0.5295000000000001,0.5295000000000001,85.15,1.2872,1.5
2024-07-28,1.4469,1.5059,0.5295000000000001,0.5295000000000001,85.15,1.2872,1.5
2024-07-29,1.4419,1.5016,0.5295000000000001,0.5295000000000001,85.15,1.2859,1.5
2024-07-30,1.4419,1.5016,0.5295000000000001,0.5295000000000001,85.15,1.2834,1.5
2024-07-31,1.4419,1.5016,0.5295000000000001,0.5295000000000001,85.15,1.2856,1.5
2024-08-01,1.4419,1.5016,0.5295000000000001,0.5295000000000001,80.36,1.2739,1.5
2024-08-02,1.4419,1.5016,0.5295000000000001,0.5295000000000001,80.36,1.2798,1.5
2024-08-03,1.4419,1.5016,0.5295000000000001,0.5295000000000001,80.36,1.2798,1.5
2024-08-04,1.4419,1.5016,0.5295000000000001,0.5295000000000001,80.36,1.2798,1.5
2024-08-05,1.4342,1.491,0.5295000000000001,0.5295000000000001,80.36,1.2773,1.5
2024-08-06,1.4342,1.491,0.5295000000000001,0.5295000000000001,80.36,1.2689,1.5
2024-08-07,1.4342,1.491,0.5295000000000001,0.5295000000000001,80.36,1.2691,1.5
2024-08-08,1.4342,1.491,0.5295000000000001,0.5295000000000001,80.36,1.2747,1.5
2024-08-09,1.4342,1.491,0.5295000000000001,0.5295000000000001,80.36,1.2759,1.5
2024-08-10,1.4342,1.491,0.5295000000000001,0.5295000000000001,80.36,1.2759,1.5
2024-08-11,1.4342,1.491,0.5295000000000001,0.5295000000000001,80.36,1.2759,1.5
2024-08-12,1.4291,1.4848,0.5295000000000001,0.5295000000000001,80.36,1.2764,1.5
2024-08-13,1.4291,1.4848,0.5295000000000001,0.5295000000000001,80.36,1.2857,1.5
2024-08-14,1.4291,1.4848,0.5295000000000001,0.5295000000000001,80.36,1.2825,1.5
2024-08-15,1.4291,1.4848,0.5295000000000001,0.5295000000000001,80.36,1.2851,1.5
2024-08-16,1.4291,1.4848,0.5295000000000001,0.5295000000000001,80.36,1.2944,1.5
2024-08-17,1.4291,1.4848,0.5295000000000001,0.5295000000000001,80.36,1.2944,1.5
2024-08-18,1.4291,1.4848,0.5295000000000001,0.5295000000000001,80.36,1.2944,1.5
2024-08-19,1.4196,1.4742,0.5295000000000001,0.5295000000000001,80.36,1.2988,1.5
2024-08-20,1.4196,1.4742,0.5295000000000001,0.5295000000000001,80.36,1.3029,1.5
2024-08-21,1.4196,1.4742,0.5295000000000001,0.5295000000000001,80.36,1.3092,1.5
2024-08-22,1.4196,1.4742,0.5295000000000001,0.5295000000000001,80.36,1.3088,1.5
2024-08-23,1.4196,1.4742,0.5295000000000001,0.5295000000000001,80.36,1.3209,1.5
2024-08-24,1.4196,1.4742,0.5295000000000001,0.5295000000000001,80.36,1.3209,1.5
2024-08-25,1.4196,1.4742,0.5295000000000001,0.5295000000000001,80.36,1.3209,1.5
2024-08-26,1.4101,1.4615,0.5295000000000001,0.5295000000000001,80.36,1.319,1.5
2024-08-27,1.4101,1.4615,0.5295000000000001,0.5295000000000001,80.36,1.3255,1.5
2024-08-28,1.4101,1.4615,0.5295000000000001,0.5295000000000001,80.36,1.319,1.5
2024-08-29,1.4101,1.4615,0.5295000000000001,0.5295000000000001,80.36,1.3168,1.5
2024-08-30,1.4101,1.4615,0.5295000000000001,0.5295000000000001,80.36,1.3126,1.5
2024-08-31,1.4101,1.4615,0.5295000000000001,0.5295000000000001,80.36,1.3126,1.5
2024-09-01,1.4101,1.4615,0.5295000000000001,0.5295000000000001,74.02,1.3126,1.5
2024-09-02,1.3996000000000002,1.4519,0.5295000000000001,0.5295000000000001,74.02,1.3149,1.5
2024-09-03,1.3996000000000002,1.4519,0.5295000000000001,0.5295000000000001,74.02,1.3111,1.5
2024-09-04,1.3996000000000002,1.4519,0.5295000000000001,0.5295000000000001,74.02,1.3142,1.5
2024-09-05,1.3996000000000002,1.4519,0.5295000000000001,0.5295000000000001,74.02,1.3175,1.5
2024-09-06,1.3996000000000002,1.4519,0.5295000000000001,0.5295000000000001,74.02,1.3123,1.5
2024-09-07,1.3996000000000002,1.4519,0.5295000000000001,0.5295000000000001,74.02,1.3123,1.5
2024-09-08,1.3996000000000002,1.4519,0.5295000000000001,0.5295000000000001,74.02,1.3123,1.5
2024-09-09,1.381,1.4340000000000002,0.5295000000000001,0.5295000000000001,74.02,1.3072,1.5
2024-09-10,1.381,1.4340000000000002,0.5295000000000001,0.5295000000000001,74.02,1.3079,1.5
2024-09-11,1.381,1.4340000000000002,0.5295000000000001,0.5295000000000001,74.02,1.3043,1.5
2024-09-12,1.381,1.4340000000000002,0.5295000000000001,0.5295000000000001,74.02,1.3123,1.5
2024-09-13,1.381,1.4340000000000002,0.5295000000000001,0.5295000000000001,74.02,1.3122,1.5
2024-09-14,1.381,1.4340000000000002,0.5295000000000001,0.5295000000000001,74.02,1.3122,1.5
2024-09-15,1.381,1.4340000000000002,0.5295000000000001,0.5295000000000001,74.02,1.3122,1.5
2024-09-16,1.3649,1.4161,0.5295000000000001,0.5295000000000001,74.02,1.3216,1.5
2024-09-17,1.3649,1.4161,0.5295000000000001,0.5295000000000001,74.02,1.316,1.5
2024-09-18,1.3649,1.4161,0.5295000000000001,0.5295000000000001,74.02,1.3212,1.5
2024-09-19,1.3649,1.4161,0.5295000000000001,0.5295000000000001,74.02,1.3284,1.5
2024-09-20,1.3649,1.4161,0.5295000000000001,0.5295000000000001,74.02,1.3321,1.5
